id,book_title,category,raw_price,rating,instock,UPC,link,image_url,image_path
alight-the-generations-trilogy-2_360,Alight (The Generations Trilogy #2),Default,£58.59,4,5,d9290e99f189ce84,https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html,https://books.toscrape.com/media/cache/43/74/43749a90eed0e03d9975116ad44fbde3.jpg,
vogue-colors-a-to-z-a-fashion-coloring-book_355,Vogue Colors A to Z: A Fashion Coloring Book,Default,£52.35,4,4,a8f4577a48023344,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,https://books.toscrape.com/media/cache/09/db/09db3ae79413c88e4ca1aab30368d63d.jpg,
the-shining-the-shining-1_354,The Shining (The Shining #1),Default,£27.88,3,4,d4de23aa98acc65b,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,https://books.toscrape.com/media/cache/ea/cb/eacbd43aaf46f527416aa5d6561b29ad.jpg,
the-hunger-games-the-hunger-games-1_349,The Hunger Games (The Hunger Games #1),Default,£29.85,5,4,6d2f70d9424f41a1,https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html,https://books.toscrape.com/media/cache/4e/9d/4e9de73d08f8c0b1b6ea859a93f1aa31.jpg,
outlander-outlander-1_338,Outlander (Outlander #1),Default,£19.67,5,4,5de4baa88061a77a,https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html,https://books.toscrape.com/media/cache/2e/3f/2e3f900dfa0d70799f009f1c07f54697.jpg,
mockingjay-the-hunger-games-3_333,Mockingjay (The Hunger Games #3),Default,£20.44,4,4,5212c6acea3359e5,https://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html,https://books.toscrape.com/media/cache/42/5a/425a156d129df73861380d9fe49c1533.jpg,
harry-potter-and-the-sorcerers-stone-harry-potter-1_329,Harry Potter and the Sorcerer's Stone (Harry Potter #1),Default,£13.90,3,4,ac337893a9fe0085,https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html,https://books.toscrape.com/media/cache/e7/3f/e73ff548ede8f14e62854878d86a604f.jpg,
confessions-of-a-shopaholic-shopaholic-1_318,Confessions of a Shopaholic (Shopaholic #1),Default,£48.94,2,4,a2dc754afb69bb32,https://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html,https://books.toscrape.com/media/cache/02/88/0288939291a11611aacb27925d3c2d19.jpg,
zero-history-blue-ant-3_308,Zero History (Blue Ant #3),Default,£34.77,1,3,634b7165c96ebb9f,https://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html,https://books.toscrape.com/media/cache/c6/e9/c6e99bbab7370aec1922a3b37b5acbe2.jpg,
world-war-z-an-oral-history-of-the-zombie-war_306,World War Z: An Oral History of the Zombie War,Default,£21.80,1,3,5d55202da0252627,https://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html,https://books.toscrape.com/media/cache/12/1a/121ae6f29c52eb01f2bec02407bc3e57.jpg,
wild-from-lost-to-found-on-the-pacific-crest-trail_305,Wild: From Lost to Found on the Pacific Crest Trail,Default,£46.02,3,3,d30b9215c72cca87,https://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html,https://books.toscrape.com/media/cache/d3/34/d3347aba8346ccff1dcf3751b4e5b9ab.jpg,
whered-you-go-bernadette_304,"Where'd You Go, Bernadette",Default,£18.13,1,3,07bb35158d9dd3d2,https://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html,https://books.toscrape.com/media/cache/8e/5d/8e5d5553e08df59154701c1448b40e20.jpg,
twilight-twilight-1_293,Twilight (Twilight #1),Default,£41.93,2,3,b53078de0147f6bf,https://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html,https://books.toscrape.com/media/cache/05/22/05220e25687e267099f0aeb329b6f3cc.jpg,
the-paris-wife_269,The Paris Wife,Default,£36.80,3,3,fa26798728f5208f,https://books.toscrape.com/catalogue/the-paris-wife_269/index.html,https://books.toscrape.com/media/cache/c4/81/c481876e0c0057308366ba37f7413b7e.jpg,
the-maze-runner-the-maze-runner-1_263,The Maze Runner (The Maze Runner #1),Default,£20.93,1,3,4266f48a0aa1c37d,https://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html,https://books.toscrape.com/media/cache/e1/56/e156706ae507fdd59aa933675a480d07.jpg,
the-lovers-dictionary_262,The Lover's Dictionary,Default,£58.09,2,3,36c15687f5ab0f7c,https://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html,https://books.toscrape.com/media/cache/0b/e9/0be9284a6b11e3517504aa9a44f87a3a.jpg,
the-goldfinch_252,The Goldfinch,Default,£43.58,3,3,c88422d8959260ab,https://books.toscrape.com/catalogue/the-goldfinch_252/index.html,https://books.toscrape.com/media/cache/d3/af/d3afd585a95c0b8b59f73f2948cef8c8.jpg,
the-giver-the-giver-quartet-1_251,The Giver (The Giver Quartet #1),Default,£12.30,1,3,e2dac1f4739e0bd5,https://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html,https://books.toscrape.com/media/cache/fe/a1/fea18082a98781b8e87bdf99065f4887.jpg,
the-girl-who-played-with-fire-millennium-trilogy-2_249,The Girl Who Played with Fire (Millennium Trilogy #2),Default,£22.14,2,3,bfa9cb304075d3e8,https://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html,https://books.toscrape.com/media/cache/21/7f/217f8cd244c5dfbd2ed860695694f545.jpg,
the-demon-haunted-world-science-as-a-candle-in-the-dark_242,The Demon-Haunted World: Science as a Candle in the Dark,Default,£52.25,4,3,f51062bf579507d9,https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html,https://books.toscrape.com/media/cache/f2/a1/f2a18461821c1842a4bc8041de6a8d40.jpg,
the-book-thief_233,The Book Thief,Default,£53.49,2,3,a75e274c8814b539,https://books.toscrape.com/catalogue/the-book-thief_233/index.html,https://books.toscrape.com/media/cache/54/0b/540bd6b063db9cc37fcfa7d9d8a97c7d.jpg,
the-autobiography-of-malcolm-x_230,The Autobiography of Malcolm X,Default,£23.43,2,3,b04a6a0db525857d,https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html,https://books.toscrape.com/media/cache/d7/4d/d74ddd5fd851eb01a201e7de7f4d5832.jpg,
shopaholic-baby-shopaholic-5_221,Shopaholic & Baby (Shopaholic #5),Default,£46.45,2,3,c57d3c96af23c297,https://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html,https://books.toscrape.com/media/cache/75/b1/75b1b239670c929c4e17b9a67ebb6272.jpg,
quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208,Quiet: The Power of Introverts in a World That Can't Stop Talking,Default,£43.55,1,3,3c565df219ba3274,https://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html,https://books.toscrape.com/media/cache/15/fd/15fd39b56579a9038ad1233ceb91951d.jpg,
packing-for-mars-the-curious-science-of-life-in-the-void_205,Packing for Mars: The Curious Science of Life in the Void,Default,£56.68,2,3,8e2dfd6bcf48e1e6,https://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html,https://books.toscrape.com/media/cache/f1/33/f13365561defe8ad6f80c26d2216633c.jpg,
orange-is-the-new-black_202,Orange Is the New Black,Default,£24.61,2,3,8378c899988905ee,https://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html,https://books.toscrape.com/media/cache/c4/cf/c4cf1668dcb49c698e8cc2c6553b1237.jpg,
one-for-the-money-stephanie-plum-1_201,One for the Money (Stephanie Plum #1),Default,£32.87,2,3,3250650a5c4e6f07,https://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html,https://books.toscrape.com/media/cache/3f/7a/3f7a775ec9fe618e122e3d3b4f91dc22.jpg,
morning-star-red-rising-3_196,Morning Star (Red Rising #3),Default,£29.40,1,3,7ce5a92baabb6bc0,https://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html,https://books.toscrape.com/media/cache/53/4b/534bffd5988b0ddf6b587de76fa63d9a.jpg,
life-after-life_187,Life After Life,Default,£26.13,2,3,4ec53ff7e2263f32,https://books.toscrape.com/catalogue/life-after-life_187/index.html,https://books.toscrape.com/media/cache/60/4b/604b6a188b8ad3cfaeda67039399fcb6.jpg,
lean-in-women-work-and-the-will-to-lead_183,"Lean In: Women, Work, and the Will to Lead",Default,£25.02,1,3,d5e1a9bfe22bbf9f,https://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html,https://books.toscrape.com/media/cache/c2/4f/c24fc1d77ec9dd6e0c863484041c482f.jpg,
is-everyone-hanging-out-without-me-and-other-concerns_178,Is Everyone Hanging Out Without Me? (And Other Concerns),Default,£20.11,3,3,034829ffdd0a0aea,https://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html,https://books.toscrape.com/media/cache/80/4f/804fbcee4a4afa6498badaa12709c049.jpg,
gone-girl_162,Gone Girl,Default,£37.60,5,3,d5c588b6f9c015e4,https://books.toscrape.com/catalogue/gone-girl_162/index.html,https://books.toscrape.com/media/cache/73/21/7321b201d1c51a1c3b777a72c4bc0ea9.jpg,
fellside_155,Fellside,Default,£38.62,1,3,147019cae600694e,https://books.toscrape.com/catalogue/fellside_155/index.html,https://books.toscrape.com/media/cache/cc/06/cc0645a0e77fc831377456199f9e0a94.jpg,
eclipse-twilight-3_152,Eclipse (Twilight #3),Default,£18.74,1,3,73f71f9556442117,https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html,https://books.toscrape.com/media/cache/cf/04/cf0433b690aab40a7ceddb682c90a54b.jpg,
dracula_150,Dracula,Default,£52.62,3,3,a7ec599c1a547746,https://books.toscrape.com/catalogue/dracula_150/index.html,https://books.toscrape.com/media/cache/16/0e/160e4bca2350f51d5ec2fe4a0f88543a.jpg,
dead-wake-the-last-crossing-of-the-lusitania_147,Dead Wake: The Last Crossing of the Lusitania,Default,£39.24,5,3,04d858cdeeee0da4,https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html,https://books.toscrape.com/media/cache/18/6b/186b3ff364117b6771a99d18b944e801.jpg,
david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Default,£17.81,1,3,d234ddecef49ef4e,https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html,https://books.toscrape.com/media/cache/e5/2a/e52aa0bc6f8fcf894ffbe132b68f903e.jpg,
dark-places_144,Dark Places,Default,£23.90,5,3,66937c669c4da072,https://books.toscrape.com/catalogue/dark-places_144/index.html,https://books.toscrape.com/media/cache/48/77/48772730eb8ab688bcded3c230049e60.jpg,
breaking-dawn-twilight-4_136,Breaking Dawn (Twilight #4),Default,£35.28,5,3,bbfc4a3b7b6c94a0,https://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html,https://books.toscrape.com/media/cache/7f/14/7f14ab5b29802231676c975915fdaa46.jpg,
beautiful-creatures-caster-chronicles-1_125,Beautiful Creatures (Caster Chronicles #1),Default,£21.55,5,3,5439bae708bca198,https://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html,https://books.toscrape.com/media/cache/82/30/82301a313be5a9ef4cedce8c79a54669.jpg,
a-visit-from-the-goon-squad_117,A Visit from the Goon Squad,Default,£14.08,5,3,5dbd6ec4e154ad2f,https://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html,https://books.toscrape.com/media/cache/fb/b0/fbb08b1e3eb34d5401e815e40eab0df9.jpg,
the-zombie-room_87,The Zombie Room,Default,£19.69,5,1,9c96cd1329fbd82d,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html,https://books.toscrape.com/media/cache/ca/4a/ca4a9ba7acfea039f1abeff1d95d9674.jpg,
the-name-of-the-wind-the-kingkiller-chronicle-1_74,The Name of the Wind (The Kingkiller Chronicle #1),Default,£50.59,3,1,c8614adb1a90b027,https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html,https://books.toscrape.com/media/cache/94/31/9431e2494b4b32721b037c6f6dce9a03.jpg,
taking-shots-assassins-1_57,Taking Shots (Assassins #1),Default,£18.88,2,1,a7eef9d6795422c1,https://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html,https://books.toscrape.com/media/cache/72/d7/72d7f51393409b2d130845e6ade7522b.jpg,
shatter-me-shatter-me-1_53,Shatter Me (Shatter Me #1),Default,£42.40,1,1,9ed7090d8fa690b0,https://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html,https://books.toscrape.com/media/cache/37/40/37407ed591f1a8e5433fc6b9128d5d10.jpg,
paradise-lost-paradise-1_45,Paradise Lost (Paradise #1),Default,£24.96,1,1,849db7ab7f4a640c,https://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html,https://books.toscrape.com/media/cache/56/36/5636eec07534db6e8bc55ed562bad042.jpg,
on-the-road-duluoz-legend_40,On the Road (Duluoz Legend),Default,£32.36,3,1,9ff997ab15713e53,https://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html,https://books.toscrape.com/media/cache/7f/9b/7f9bc0563de554998e2d93b7edec4921.jpg,
jane-eyre_27,Jane Eyre,Default,£38.43,5,1,8d390a1fc3133d06,https://books.toscrape.com/catalogue/jane-eyre_27/index.html,https://books.toscrape.com/media/cache/72/9f/729f5f6a75746782c336537730256f66.jpg,
frankenstein_20,Frankenstein,Default,£38.00,2,1,a492f49a3e2b6a71,https://books.toscrape.com/catalogue/frankenstein_20/index.html,https://books.toscrape.com/media/cache/f7/22/f722c24607ddc8013476ca8e84639ba7.jpg,
mesaerion-the-best-science-fiction-stories-1800-1849_983,Mesaerion: The Best Science Fiction Stories 1800-1849,Science Fiction,£37.59,1,19,e30f54cea9b38190,https://books.toscrape.com/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,https://books.toscrape.com/media/cache/e8/1f/e81f850db9b9622c65619c9f15748de7.jpg,
join_902,Join,Science Fiction,£35.67,5,16,18ad3ed896c7ce05,https://books.toscrape.com/catalogue/join_902/index.html,https://books.toscrape.com/media/cache/df/64/df642e483f7ae23de6888c73f05e2014.jpg,
william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",Science Fiction,£43.30,4,15,9270575728a13a61,https://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html,https://books.toscrape.com/media/cache/02/7a/027a1f131d94c38f9e785f5d85a109c7.jpg,
the-project_856,The Project,Science Fiction,£10.65,1,15,790ef197c8f236f5,https://books.toscrape.com/catalogue/the-project_856/index.html,https://books.toscrape.com/media/cache/4c/57/4c57c192057269132623f9c6b3f69559.jpg,
soft-apocalypse_833,Soft Apocalypse,Science Fiction,£26.12,2,15,2a70769cdc6eb8b8,https://books.toscrape.com/catalogue/soft-apocalypse_833/index.html,https://books.toscrape.com/media/cache/61/ca/61ca5ab6bc514b9527af9f805fa03c31.jpg,
sleeping-giants-themis-files-1_604,Sleeping Giants (Themis Files #1),Science Fiction,£48.74,1,11,f435aa99d864077d,https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html,https://books.toscrape.com/media/cache/ac/a5/aca5de2e61ca2754de496a75dea25f91.jpg,
arena_587,Arena,Science Fiction,£21.36,4,11,2c34f9432069b52b,https://books.toscrape.com/catalogue/arena_587/index.html,https://books.toscrape.com/media/cache/01/c5/01c50c5f341b8f1d030e9dffba5e5498.jpg,
foundation-foundation-publication-order-1_375,Foundation (Foundation (Publication Order) #1),Science Fiction,£32.42,1,5,3fc124f59f3068e4,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,https://books.toscrape.com/media/cache/da/a0/daa08c54a927c27494ea5bb90af79c60.jpg,
the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),Science Fiction,£10.92,1,3,0e92ccf1bd39e68f,https://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html,https://books.toscrape.com/media/cache/aa/8f/aa8fc991d84aca12ed94a0a2fa1099e5.jpg,
ready-player-one_209,Ready Player One,Science Fiction,£19.07,4,3,2ef5dc7e278e562a,https://books.toscrape.com/catalogue/ready-player-one_209/index.html,https://books.toscrape.com/media/cache/b9/af/b9afd75c09ff7bf82c9a158a34cb993d.jpg,
life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",Science Fiction,£33.26,2,3,4b3f4f151c99f472,https://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html,https://books.toscrape.com/media/cache/54/ca/54cac05a3026d35e713133a1fe49f6c8.jpg,
dune-dune-1_151,Dune (Dune #1),Science Fiction,£54.86,1,3,36d5884d44484277,https://books.toscrape.com/catalogue/dune-dune-1_151/index.html,https://books.toscrape.com/media/cache/63/a9/63a9a4e0c8e3c6ee2075a766b873cd31.jpg,
do-androids-dream-of-electric-sheep-blade-runner-1_149,Do Androids Dream of Electric Sheep? (Blade Runner #1),Science Fiction,£51.48,1,3,98330e431e56a9ea,https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html,https://books.toscrape.com/media/cache/c7/a3/c7a3d04df9cbc857b149cd76d32e3030.jpg,
three-wishes-river-of-time-california-1_89,Three Wishes (River of Time: California #1),Science Fiction,£44.18,2,1,460f97a346b44bac,https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html,https://books.toscrape.com/media/cache/48/e6/48e697e9c8bba8ca04a3064551cda630.jpg,
the-last-girl-the-dominion-trilogy-1_70,The Last Girl (The Dominion Trilogy #1),Science Fiction,£36.26,2,1,16c71736dae78764,https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html,https://books.toscrape.com/media/cache/2a/88/2a88181c495875c02f87c2e6010b046d.jpg,
having-the-barbarians-baby-ice-planet-barbarians-75_23,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),Science Fiction,£34.96,4,1,6717a70913b3db79,https://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,https://books.toscrape.com/media/cache/13/8a/138a09170e0431cce98921b857a6eeb5.jpg,
the-book-of-basketball-the-nba-according-to-the-sports-guy_232,The Book of Basketball: The NBA According to The Sports Guy,Sports and Games,£44.84,5,3,08decd9664e5d56e,https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html,https://books.toscrape.com/media/cache/73/bb/73bbe0a70806f8a732b9a7a7a343c5ec.jpg,
friday-night-lights-a-town-a-team-and-a-dream_158,"Friday Night Lights: A Town, a Team, and a Dream",Sports and Games,£51.22,3,3,a9aa3ed5b316470b,https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html,https://books.toscrape.com/media/cache/89/e8/89e87f1e98993377949855563aa1f982.jpg,
sugar-rush-offensive-line-2_108,Sugar Rush (Offensive Line #2),Sports and Games,£24.42,1,2,ce42e3de94226b2b,https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html,https://books.toscrape.com/media/cache/10/65/106598cd8f3437c26a92cbda0a5a08bb.jpg,
settling-the-score-the-summer-games-1_50,Settling the Score (The Summer Games #1),Sports and Games,£44.91,2,1,132adf7335bb384a,https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html,https://books.toscrape.com/media/cache/95/c4/95c41c1765b517d6240bd674a02676b1.jpg,
icing-aces-hockey-2_25,Icing (Aces Hockey #2),Sports and Games,£40.44,4,1,3455b45888fb5053,https://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html,https://books.toscrape.com/media/cache/bf/31/bf31c4b40f6b2622330155fb9113a3bb.jpg,
the-torch-is-passed-a-harding-family-story_945,The Torch Is Passed: A Harding Family Story,Add a comment,£19.09,1,16,4eed62cf5f8d8edf,https://books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,https://books.toscrape.com/media/cache/c7/26/c7260547c468dbe78af92cf3927c2a1c.jpg,
the-mindfulness-and-acceptance-workbook-for-anxiety-a-guide-to-breaking-free-from-anxiety-phobias-and-worry-using-acceptance-and-commitment-therapy_937,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",Add a comment,£23.89,4,16,31075275518532d7,https://books.toscrape.com/catalogue/the-mindfulness-and-acceptance-workbook-for-anxiety-a-guide-to-breaking-free-from-anxiety-phobias-and-worry-using-acceptance-and-commitment-therapy_937/index.html,https://books.toscrape.com/media/cache/c9/eb/c9eb6ecf45abf796df0044600db65e55.jpg,
the-art-forger_930,The Art Forger,Add a comment,£40.76,3,16,80cfab6bcff3a244,https://books.toscrape.com/catalogue/the-art-forger_930/index.html,https://books.toscrape.com/media/cache/f5/3b/f53bc7b18914c97de7c23967293be119.jpg,
on-a-midnight-clear_912,On a Midnight Clear,Add a comment,£14.07,3,16,b757c0c361e689ce,https://books.toscrape.com/catalogue/on-a-midnight-clear_912/index.html,https://books.toscrape.com/media/cache/75/9d/759d9276739200e2cb8101a36449ba20.jpg,
judo-seven-steps-to-black-belt-an-introductory-guide-for-beginners_903,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),Add a comment,£53.90,2,16,228f74b74f3a08ae,https://books.toscrape.com/catalogue/judo-seven-steps-to-black-belt-an-introductory-guide-for-beginners_903/index.html,https://books.toscrape.com/media/cache/6d/80/6d80608ef81001ad068df06fae44b7f8.jpg,
shobu-samurai-project-aryoku-3_830,"Shobu Samurai, Project Aryoku (#3)",Add a comment,£29.06,3,15,0c27e6c3744fc14b,https://books.toscrape.com/catalogue/shobu-samurai-project-aryoku-3_830/index.html,https://books.toscrape.com/media/cache/f3/7f/f37f3173a97baeac6b6421c54a6df7b5.jpg,
modern-romance_820,Modern Romance,Add a comment,£28.26,5,15,caf4fe9311f1dc59,https://books.toscrape.com/catalogue/modern-romance_820/index.html,https://books.toscrape.com/media/cache/78/cb/78cb28a3e8804131e8e0c3f7b8deb2fc.jpg,
the-white-queen-the-cousins-war-1_768,The White Queen (The Cousins' War #1),Add a comment,£25.91,5,14,6875c5657661b2fb,https://books.toscrape.com/catalogue/the-white-queen-the-cousins-war-1_768/index.html,https://books.toscrape.com/media/cache/11/40/11400b5532ad710359584a68db50f33c.jpg,
the-song-of-achilles_762,The Song of Achilles,Add a comment,£37.40,5,14,e88fb1c9397cfb27,https://books.toscrape.com/catalogue/the-song-of-achilles_762/index.html,https://books.toscrape.com/media/cache/4e/56/4e56783b21a3a5c73e32e59241a351ac.jpg,
the-immortal-life-of-henrietta-lacks_753,The Immortal Life of Henrietta Lacks,Add a comment,£40.67,2,14,f72f61ad6a5f12ed,https://books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html,https://books.toscrape.com/media/cache/92/4d/924d855a0ad5774410b0bb7c71afa788.jpg,
the-dovekeepers_748,The Dovekeepers,Add a comment,£48.78,1,14,3d76bc83c6b644c9,https://books.toscrape.com/catalogue/the-dovekeepers_748/index.html,https://books.toscrape.com/media/cache/24/86/248641d1d03b4dbfe3a7db4e20552973.jpg,
more-than-music-chasing-the-dream-1_716,More Than Music (Chasing the Dream #1),Add a comment,£37.61,2,14,47d47155e89c8be7,https://books.toscrape.com/catalogue/more-than-music-chasing-the-dream-1_716/index.html,https://books.toscrape.com/media/cache/e7/00/e7000cd6975d8932b9178de9386b944d.jpg,
code-name-verity-code-name-verity-1_680,Code Name Verity (Code Name Verity #1),Add a comment,£22.13,4,14,33a3e0e3ffde0dcd,https://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html,https://books.toscrape.com/media/cache/65/9a/659ada7d88e3bda8db70f7e5312a39e2.jpg,
cell_674,Cell,Add a comment,£20.29,4,14,bfbb54bc8cdeed2b,https://books.toscrape.com/catalogue/cell_674/index.html,https://books.toscrape.com/media/cache/03/da/03da11f81eda5e742df8a39e90c21c70.jpg,
angels-walking-angels-walking-1_662,Angels Walking (Angels Walking #1),Add a comment,£34.20,2,14,1fbb5f786e53a0ce,https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,https://books.toscrape.com/media/cache/ba/d9/bad95369105e8e403bf1f2b9288c5e41.jpg,
a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",Add a comment,£56.48,2,14,c1379d3744f1dd2c,https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,https://books.toscrape.com/media/cache/07/5f/075fff6094c0805f9f6b9e12561aeb87.jpg,
a-peoples-history-of-the-united-states_654,A People's History of the United States,Add a comment,£40.79,2,14,1ad06aed9349af46,https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html,https://books.toscrape.com/media/cache/bd/93/bd930adc47ee0dc240f8134f70f431ad.jpg,
a-brush-of-wings-angels-walking-3_651,A Brush of Wings (Angels Walking #3),Add a comment,£55.51,1,14,01a177623cce9596,https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html,https://books.toscrape.com/media/cache/19/11/1911d173c8e812518900af9aa16d9e46.jpg,
rook_647,Rook,Add a comment,£37.86,4,13,44d97b6707dae3f0,https://books.toscrape.com/catalogue/rook_647/index.html,https://books.toscrape.com/media/cache/64/ab/64ab238bea10c4f25fa5bc9129a35370.jpg,
the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640,The Midnight Watch: A Novel of the Titanic and the Californian,Add a comment,£26.20,1,12,14e44163678e24dc,https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,https://books.toscrape.com/media/cache/d8/63/d8630e50f24c22765c9591a9297ff2e1.jpg,
the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,Add a comment,£59.15,4,12,3063c7e95d0bf76f,https://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,https://books.toscrape.com/media/cache/39/a9/39a9cca83d84bff87903d4addbef4941.jpg,
the-children_633,The Children,Add a comment,£11.88,3,12,64fd010bf8d15096,https://books.toscrape.com/catalogue/the-children_633/index.html,https://books.toscrape.com/media/cache/b3/0b/b30bf2a60739293261c9a997c7ae2ef6.jpg,
one-with-you-crossfire-5_626,One with You (Crossfire #5),Add a comment,£15.71,4,12,81ef44fcc5f454df,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,https://books.toscrape.com/media/cache/98/f8/98f8b3354fc18ed6f42ff5c3f9b39056.jpg,
without-shame_580,Without Shame,Add a comment,£48.27,5,9,ab60e6f5a63e1cfb,https://books.toscrape.com/catalogue/without-shame_580/index.html,https://books.toscrape.com/media/cache/6c/21/6c21a47589ec756b9ed27e2f331c08de.jpg,
